oc_id,fecha_pedido,fecha_recepcion_esperada,proveedor,sku,marca,cantidad_cajas,costo_unitario,monto_total_mxn,lead_time_dias,condicion_pago,recibido
OC00554,2023-01-02,2023-01-09,PROV003 - Línea Infantil Jaloma,SKU034,Jaloma Bebé,1573,268.8,422822.4,7,30 días,1
OC00555,2023-02-22,2023-02-27,PROV003 - Línea Infantil Jaloma,SKU034,Jaloma Bebé,2742,267.67,733951.14,5,Contado,1
OC00556,2023-04-15,2023-04-24,PROV003 - Línea Infantil Jaloma,SKU034,Jaloma Bebé,2019,264.84,534711.96,9,60 días,1
OC00557,2023-06-04,2023-06-12,PROV003 - Línea Infantil Jaloma,SKU034,Jaloma Bebé,1366,246.85,337197.1,8,Contado,1
OC00558,2023-07-03,2023-07-10,PROV003 - Línea Infantil Jaloma,SKU034,Jaloma Bebé,2125,272.01,578021.25,7,45 días,1
OC00559,2023-08-15,2023-08-21,PROV003 - Línea Infantil Jaloma,SKU034,Jaloma Bebé,2490,276.69,688958.1,6,30 días,1
OC00560,2023-09-30,2023-10-09,PROV003 - Línea Infantil Jaloma,SKU034,Jaloma Bebé,2558,259.82,664619.56,9,60 días,1
OC00561,2023-11-10,2023-11-20,PROV003 - Línea Infantil Jaloma,SKU034,Jaloma Bebé,2315,277.78,643060.7,10,60 días,1
OC00562,2024-01-31,2024-02-05,PROV003 - Línea Infantil Jaloma,SKU034,Jaloma Bebé,1689,273.32,461637.48,5,30 días,1
OC00563,2024-03-01,2024-03-11,PROV003 - Línea Infantil Jaloma,SKU034,Jaloma Bebé,2662,271.31,722227.22,10,45 días,1
OC00564,2024-05-06,2024-05-13,PROV003 - Línea Infantil Jaloma,SKU034,Jaloma Bebé,2597,271.98,706332.06,7,Contado,1
OC00565,2024-06-17,2024-06-24,PROV003 - Línea Infantil Jaloma,SKU034,Jaloma Bebé,2948,277.99,819514.52,7,45 días,1
OC00566,2024-09-02,2024-09-09,PROV003 - Línea Infantil Jaloma,SKU034,Jaloma Bebé,969,275.87,267318.03,7,45 días,1
OC00567,2024-09-21,2024-09-30,PROV003 - Línea Infantil Jaloma,SKU034,Jaloma Bebé,2289,252.95,579002.55,9,60 días,1
OC00568,2024-11-10,2024-11-18,PROV003 - Línea Infantil Jaloma,SKU034,Jaloma Bebé,2404,283.99,682711.96,8,45 días,1
OC00569,2022-12-25,2023-01-02,PROV003 - Línea Infantil Jaloma,SKU035,Jaloma Bebé,2511,337.32,847010.52,8,60 días,1
OC00570,2023-01-25,2023-01-30,PROV003 - Línea Infantil Jaloma,SKU035,Jaloma Bebé,1781,316.89,564381.09,5,30 días,1
OC00571,2023-02-25,2023-03-06,PROV003 - Línea Infantil Jaloma,SKU035,Jaloma Bebé,2485,306.39,761379.15,9,30 días,1
OC00572,2023-04-03,2023-04-10,PROV003 - Línea Infantil Jaloma,SKU035,Jaloma Bebé,2229,314.03,699972.87,7,Contado,1
OC00573,2023-05-03,2023-05-08,PROV003 - Línea Infantil Jaloma,SKU035,Jaloma Bebé,2562,346.47,887656.14,5,Contado,1
OC00574,2023-06-06,2023-06-12,PROV003 - Línea Infantil Jaloma,SKU035,Jaloma Bebé,3532,328.53,1160367.96,6,45 días,1
OC00575,2023-07-29,2023-08-07,PROV003 - Línea Infantil Jaloma,SKU035,Jaloma Bebé,3353,340.39,1141327.67,9,60 días,1
OC00576,2023-09-09,2023-09-18,PROV003 - Línea Infantil Jaloma,SKU035,Jaloma Bebé,4937,356.78,1761422.86,9,60 días,1
OC00577,2023-11-15,2023-11-20,PROV003 - Línea Infantil Jaloma,SKU035,Jaloma Bebé,4758,314.76,1497628.08,5,Contado,1
OC00578,2024-02-16,2024-02-26,PROV003 - Línea Infantil Jaloma,SKU035,Jaloma Bebé,2149,314.24,675301.76,10,30 días,1
OC00579,2024-03-17,2024-03-25,PROV003 - Línea Infantil Jaloma,SKU035,Jaloma Bebé,2827,329.77,932259.79,8,Contado,1
OC00580,2024-04-24,2024-04-29,PROV003 - Línea Infantil Jaloma,SKU035,Jaloma Bebé,2552,333.94,852214.88,5,60 días,1
OC00581,2024-06-04,2024-06-10,PROV003 - Línea Infantil Jaloma,SKU035,Jaloma Bebé,4056,340.12,1379526.72,6,30 días,1
OC00582,2024-08-03,2024-08-12,PROV003 - Línea Infantil Jaloma,SKU035,Jaloma Bebé,4369,317.74,1388206.06,9,45 días,1
OC00583,2024-10-06,2024-10-14,PROV003 - Línea Infantil Jaloma,SKU035,Jaloma Bebé,2269,321.24,728893.56,8,30 días,1
OC00584,2024-11-10,2024-11-18,PROV003 - Línea Infantil Jaloma,SKU035,Jaloma Bebé,2783,348.23,969124.09,8,45 días,1
OC00585,2024-12-03,2024-12-09,PROV003 - Línea Infantil Jaloma,SKU035,Jaloma Bebé,4650,335.35,1559377.5,6,Contado,1
OC00586,2022-12-27,2023-01-02,PROV003 - Línea Infantil Jaloma,SKU036,Jaloma Bebé,3145,303.77,955356.65,6,Contado,1
OC00587,2023-01-20,2023-01-30,PROV003 - Línea Infantil Jaloma,SKU036,Jaloma Bebé,2769,294.66,815913.54,10,60 días,1
OC00588,2023-02-26,2023-03-06,PROV003 - Línea Infantil Jaloma,SKU036,Jaloma Bebé,4504,315.8,1422363.2,8,60 días,1
OC00589,2023-04-17,2023-04-24,PROV003 - Línea Infantil Jaloma,SKU036,Jaloma Bebé,4772,312.74,1492395.28,7,Contado,1
OC00590,2023-06-07,2023-06-12,PROV003 - Línea Infantil Jaloma,SKU036,Jaloma Bebé,6044,299.64,1811024.16,5,30 días,1
OC00591,2023-07-22,2023-07-31,PROV003 - Línea Infantil Jaloma,SKU036,Jaloma Bebé,4554,280.02,1275211.08,9,30 días,1
OC00592,2023-08-27,2023-09-04,PROV003 - Línea Infantil Jaloma,SKU036,Jaloma Bebé,7747,311.28,2411486.16,8,Contado,1
OC00593,2023-11-04,2023-11-13,PROV003 - Línea Infantil Jaloma,SKU036,Jaloma Bebé,6582,306.41,2016790.62,9,60 días,1
OC00594,2024-01-06,2024-01-15,PROV003 - Línea Infantil Jaloma,SKU036,Jaloma Bebé,3555,301.09,1070374.95,9,45 días,1
OC00595,2024-02-21,2024-02-26,PROV003 - Línea Infantil Jaloma,SKU036,Jaloma Bebé,2475,314.05,777273.75,5,Contado,1
OC00596,2024-03-13,2024-03-18,PROV003 - Línea Infantil Jaloma,SKU036,Jaloma Bebé,5226,305.46,1596333.96,5,60 días,1
OC00597,2024-04-26,2024-05-06,PROV003 - Línea Infantil Jaloma,SKU036,Jaloma Bebé,5654,296.42,1675958.68,10,Contado,1
OC00598,2024-06-19,2024-06-24,PROV003 - Línea Infantil Jaloma,SKU036,Jaloma Bebé,6407,312.01,1999048.07,5,60 días,1
OC00599,2024-08-21,2024-08-26,PROV003 - Línea Infantil Jaloma,SKU036,Jaloma Bebé,5233,302.64,1583715.12,5,45 días,1
OC00600,2024-10-19,2024-10-28,PROV003 - Línea Infantil Jaloma,SKU036,Jaloma Bebé,5349,311.06,1663859.94,9,45 días,1
OC00601,2024-11-16,2024-11-25,PROV003 - Línea Infantil Jaloma,SKU036,Jaloma Bebé,8695,301.69,2623194.55,9,45 días,1
OC00602,2022-12-24,2023-01-02,PROV003 - Línea Infantil Jaloma,SKU037,Jaloma Bebé,1589,337.4,536128.6,9,Contado,1
OC00603,2023-01-22,2023-01-30,PROV003 - Línea Infantil Jaloma,SKU037,Jaloma Bebé,1626,349.51,568303.26,8,30 días,1
OC00604,2023-02-08,2023-02-13,PROV003 - Línea Infantil Jaloma,SKU037,Jaloma Bebé,3094,348.44,1078073.36,5,Contado,1
OC00605,2023-04-05,2023-04-10,PROV003 - Línea Infantil Jaloma,SKU037,Jaloma Bebé,2623,322.95,847097.85,5,45 días,1
OC00606,2023-05-02,2023-05-08,PROV003 - Línea Infantil Jaloma,SKU037,Jaloma Bebé,4399,342.25,1505557.75,6,45 días,1
OC00607,2023-07-12,2023-07-17,PROV003 - Línea Infantil Jaloma,SKU037,Jaloma Bebé,3579,321.96,1152294.84,5,30 días,1
OC00608,2023-08-27,2023-09-04,PROV003 - Línea Infantil Jaloma,SKU037,Jaloma Bebé,2275,340.49,774614.75,8,30 días,1
OC00609,2023-09-29,2023-10-09,PROV003 - Línea Infantil Jaloma,SKU037,Jaloma Bebé,3537,328.25,1161020.25,10,45 días,1
OC00610,2023-11-19,2023-11-27,PROV003 - Línea Infantil Jaloma,SKU037,Jaloma Bebé,4029,310.09,1249352.61,8,Contado,1
OC00611,2024-01-30,2024-02-05,PROV003 - Línea Infantil Jaloma,SKU037,Jaloma Bebé,2440,333.82,814520.8,6,30 días,1
OC00612,2024-02-24,2024-03-04,PROV003 - Línea Infantil Jaloma,SKU037,Jaloma Bebé,3581,343.87,1231398.47,9,30 días,1
OC00613,2024-04-19,2024-04-29,PROV003 - Línea Infantil Jaloma,SKU037,Jaloma Bebé,2044,337.96,690790.24,10,Contado,1
OC00614,2024-05-13,2024-05-20,PROV003 - Línea Infantil Jaloma,SKU037,Jaloma Bebé,3396,318.61,1081999.56,7,45 días,1
OC00615,2024-07-02,2024-07-08,PROV003 - Línea Infantil Jaloma,SKU037,Jaloma Bebé,3345,333.56,1115758.2,6,60 días,1
OC00616,2024-08-21,2024-08-26,PROV003 - Línea Infantil Jaloma,SKU037,Jaloma Bebé,4118,328.25,1351733.5,5,Contado,1
OC00617,2024-10-25,2024-11-04,PROV003 - Línea Infantil Jaloma,SKU037,Jaloma Bebé,2622,340.72,893367.84,10,60 días,1
OC00618,2024-11-26,2024-12-02,PROV003 - Línea Infantil Jaloma,SKU037,Jaloma Bebé,6300,343.65,2164995.0,6,Contado,1
OC00619,2022-12-27,2023-01-02,PROV003 - Línea Infantil Jaloma,SKU038,Jaloma Bebé,1776,227.57,404164.32,6,30 días,1
OC00620,2023-01-16,2023-01-23,PROV003 - Línea Infantil Jaloma,SKU038,Jaloma Bebé,3246,240.94,782091.24,7,Contado,1
OC00621,2023-02-25,2023-03-06,PROV003 - Línea Infantil Jaloma,SKU038,Jaloma Bebé,3458,231.34,799973.72,9,Contado,1
OC00622,2023-03-17,2023-03-27,PROV003 - Línea Infantil Jaloma,SKU038,Jaloma Bebé,7288,241.91,1763040.08,10,60 días,1
OC00623,2023-06-13,2023-06-19,PROV003 - Línea Infantil Jaloma,SKU038,Jaloma Bebé,5140,226.69,1165186.6,6,Contado,1
OC00624,2023-08-15,2023-08-21,PROV003 - Línea Infantil Jaloma,SKU038,Jaloma Bebé,6809,239.41,1630142.69,6,45 días,1
OC00625,2023-10-29,2023-11-06,PROV003 - Línea Infantil Jaloma,SKU038,Jaloma Bebé,5621,242.72,1364329.12,8,45 días,1
OC00626,2024-01-05,2024-01-15,PROV003 - Línea Infantil Jaloma,SKU038,Jaloma Bebé,4135,218.04,901595.4,10,60 días,1
OC00627,2024-02-24,2024-03-04,PROV003 - Línea Infantil Jaloma,SKU038,Jaloma Bebé,4581,237.43,1087666.83,9,45 días,1
OC00628,2024-04-28,2024-05-06,PROV003 - Línea Infantil Jaloma,SKU038,Jaloma Bebé,4433,225.63,1000217.79,8,60 días,1
OC00629,2024-06-24,2024-07-01,PROV003 - Línea Infantil Jaloma,SKU038,Jaloma Bebé,2894,247.97,717625.18,7,Contado,1
OC00630,2024-07-30,2024-08-05,PROV003 - Línea Infantil Jaloma,SKU038,Jaloma Bebé,5708,221.35,1263465.8,6,60 días,1
OC00631,2024-09-22,2024-09-30,PROV003 - Línea Infantil Jaloma,SKU038,Jaloma Bebé,3768,236.61,891546.48,8,Contado,1
OC00632,2024-11-05,2024-11-11,PROV003 - Línea Infantil Jaloma,SKU038,Jaloma Bebé,6687,252.61,1689203.07,6,45 días,1
OC00633,2022-12-28,2023-01-02,PROV001 - Laboratorios Jaloma SA de CV,SKU039,Jaloma,2757,574.88,1584944.16,5,60 días,1
OC00634,2023-01-30,2023-02-06,PROV001 - Laboratorios Jaloma SA de CV,SKU039,Jaloma,2764,582.38,1609698.32,7,60 días,1
OC00635,2023-03-10,2023-03-20,PROV001 - Laboratorios Jaloma SA de CV,SKU039,Jaloma,3269,598.2,1955515.8,10,60 días,1
OC00636,2023-04-23,2023-05-01,PROV001 - Laboratorios Jaloma SA de CV,SKU039,Jaloma,7332,601.27,4408511.64,8,45 días,1
OC00637,2023-07-22,2023-07-31,PROV001 - Laboratorios Jaloma SA de CV,SKU039,Jaloma,2241,544.24,1219641.84,9,Contado,1
OC00638,2023-08-28,2023-09-04,PROV001 - Laboratorios Jaloma SA de CV,SKU039,Jaloma,3548,593.72,2106518.56,7,30 días,1
OC00639,2023-10-18,2023-10-23,PROV001 - Laboratorios Jaloma SA de CV,SKU039,Jaloma,2612,616.65,1610689.8,5,45 días,1
OC00640,2023-10-27,2023-11-06,PROV001 - Laboratorios Jaloma SA de CV,SKU039,Jaloma,5809,651.63,3785318.67,10,60 días,1
OC00641,2024-01-17,2024-01-22,PROV001 - Laboratorios Jaloma SA de CV,SKU039,Jaloma,5192,581.72,3020290.24,5,30 días,1
OC00642,2024-03-20,2024-03-25,PROV001 - Laboratorios Jaloma SA de CV,SKU039,Jaloma,2767,592.89,1640526.63,5,45 días,1
OC00643,2024-04-26,2024-05-06,PROV001 - Laboratorios Jaloma SA de CV,SKU039,Jaloma,2329,609.75,1420107.75,10,45 días,1
OC00644,2024-05-27,2024-06-03,PROV001 - Laboratorios Jaloma SA de CV,SKU039,Jaloma,4560,580.44,2646806.4,7,Contado,1
OC00645,2024-07-19,2024-07-29,PROV001 - Laboratorios Jaloma SA de CV,SKU039,Jaloma,3046,635.56,1935915.76,10,Contado,1
OC00646,2024-09-03,2024-09-09,PROV001 - Laboratorios Jaloma SA de CV,SKU039,Jaloma,3243,599.14,1943011.02,6,60 días,1
OC00647,2024-10-14,2024-10-21,PROV001 - Laboratorios Jaloma SA de CV,SKU039,Jaloma,5702,605.29,3451363.58,7,45 días,1
OC00648,2024-12-13,2024-12-23,PROV001 - Laboratorios Jaloma SA de CV,SKU039,Jaloma,6479,612.87,3970784.73,10,60 días,1
OC00649,2022-12-27,2023-01-02,PROV001 - Laboratorios Jaloma SA de CV,SKU040,Jaloma,2828,698.67,1975838.76,6,60 días,1
OC00650,2023-01-18,2023-01-23,PROV001 - Laboratorios Jaloma SA de CV,SKU040,Jaloma,2324,758.25,1762173.0,5,60 días,1
OC00651,2023-02-22,2023-02-27,PROV001 - Laboratorios Jaloma SA de CV,SKU040,Jaloma,3405,731.08,2489327.4,5,Contado,1
OC00652,2023-04-08,2023-04-17,PROV001 - Laboratorios Jaloma SA de CV,SKU040,Jaloma,2163,723.88,1565752.44,9,60 días,1
OC00653,2023-05-09,2023-05-15,PROV001 - Laboratorios Jaloma SA de CV,SKU040,Jaloma,2669,763.77,2038502.13,6,60 días,1
OC00654,2023-06-21,2023-06-26,PROV001 - Laboratorios Jaloma SA de CV,SKU040,Jaloma,4329,783.87,3393373.23,5,60 días,1
OC00655,2023-08-15,2023-08-21,PROV001 - Laboratorios Jaloma SA de CV,SKU040,Jaloma,5265,749.97,3948592.05,6,30 días,1
OC00656,2023-10-28,2023-11-06,PROV001 - Laboratorios Jaloma SA de CV,SKU040,Jaloma,3507,796.09,2791887.63,9,45 días,1
OC00657,2023-11-27,2023-12-04,PROV001 - Laboratorios Jaloma SA de CV,SKU040,Jaloma,4600,742.94,3417524.0,7,30 días,1
OC00658,2024-02-14,2024-02-19,PROV001 - Laboratorios Jaloma SA de CV,SKU040,Jaloma,4025,698.34,2810818.5,5,30 días,1
OC00659,2024-04-12,2024-04-22,PROV001 - Laboratorios Jaloma SA de CV,SKU040,Jaloma,3903,715.04,2790801.12,10,45 días,1
OC00660,2024-05-19,2024-05-27,PROV001 - Laboratorios Jaloma SA de CV,SKU040,Jaloma,3615,795.77,2876708.55,8,45 días,1
OC00661,2024-07-16,2024-07-22,PROV001 - Laboratorios Jaloma SA de CV,SKU040,Jaloma,2692,803.47,2162941.24,6,Contado,1
OC00662,2024-08-18,2024-08-26,PROV001 - Laboratorios Jaloma SA de CV,SKU040,Jaloma,3075,760.89,2339736.75,8,45 días,1
OC00663,2024-09-28,2024-10-07,PROV001 - Laboratorios Jaloma SA de CV,SKU040,Jaloma,4292,731.5,3139598.0,9,60 días,1
OC00664,2024-11-24,2024-12-02,PROV001 - Laboratorios Jaloma SA de CV,SKU040,Jaloma,2829,740.8,2095723.2,8,30 días,1
OC00665,2022-12-28,2023-01-02,PROV001 - Laboratorios Jaloma SA de CV,SKU041,Jaloma,6355,239.59,1522594.45,5,45 días,1
OC00666,2023-01-30,2023-02-06,PROV001 - Laboratorios Jaloma SA de CV,SKU041,Jaloma,7412,240.14,1779917.68,7,30 días,1
OC00667,2023-06-27,2023-07-03,PROV001 - Laboratorios Jaloma SA de CV,SKU041,Jaloma,1690,245.36,414658.4,6,30 días,1
OC00668,2023-07-31,2023-08-07,PROV001 - Laboratorios Jaloma SA de CV,SKU041,Jaloma,3813,243.29,927664.77,7,60 días,1
OC00669,2023-10-03,2023-10-09,PROV001 - Laboratorios Jaloma SA de CV,SKU041,Jaloma,7241,228.56,1655002.96,6,Contado,1
OC00670,2023-10-27,2023-11-06,PROV001 - Laboratorios Jaloma SA de CV,SKU041,Jaloma,2109,229.17,483319.53,10,60 días,1
OC00671,2023-11-04,2023-11-13,PROV001 - Laboratorios Jaloma SA de CV,SKU041,Jaloma,6117,245.22,1500010.74,9,60 días,1
OC00672,2023-12-06,2023-12-11,PROV001 - Laboratorios Jaloma SA de CV,SKU041,Jaloma,3401,236.16,803180.16,5,Contado,1
OC00673,2024-01-05,2024-01-15,PROV001 - Laboratorios Jaloma SA de CV,SKU041,Jaloma,6458,239.23,1544947.34,10,30 días,1
OC00674,2024-02-11,2024-02-19,PROV001 - Laboratorios Jaloma SA de CV,SKU041,Jaloma,6769,240.16,1625643.04,8,30 días,1
OC00675,2024-07-20,2024-07-29,PROV001 - Laboratorios Jaloma SA de CV,SKU041,Jaloma,2223,234.8,521960.4,9,30 días,1
OC00676,2024-08-17,2024-08-26,PROV001 - Laboratorios Jaloma SA de CV,SKU041,Jaloma,2008,241.27,484470.16,9,Contado,1
OC00677,2024-09-23,2024-09-30,PROV001 - Laboratorios Jaloma SA de CV,SKU041,Jaloma,5005,246.62,1234333.1,7,60 días,1
OC00678,2024-11-11,2024-11-18,PROV001 - Laboratorios Jaloma SA de CV,SKU041,Jaloma,4502,238.76,1074897.52,7,30 días,1
OC00679,2024-11-19,2024-11-25,PROV001 - Laboratorios Jaloma SA de CV,SKU041,Jaloma,5352,253.17,1354965.84,6,60 días,1
OC00680,2024-11-29,2024-12-09,PROV001 - Laboratorios Jaloma SA de CV,SKU041,Jaloma,7699,255.0,1963245.0,10,30 días,1
OC00681,2022-12-27,2023-01-02,PROV001 - Laboratorios Jaloma SA de CV,SKU042,Jaloma,1595,347.83,554788.85,6,60 días,1
OC00682,2023-01-23,2023-01-30,PROV001 - Laboratorios Jaloma SA de CV,SKU042,Jaloma,2791,365.89,1021198.99,7,30 días,1
OC00683,2023-02-24,2023-03-06,PROV001 - Laboratorios Jaloma SA de CV,SKU042,Jaloma,3052,356.55,1088190.6,10,45 días,1
OC00684,2023-04-07,2023-04-17,PROV001 - Laboratorios Jaloma SA de CV,SKU042,Jaloma,3791,349.02,1323134.82,10,45 días,1
OC00685,2023-06-05,2023-06-12,PROV001 - Laboratorios Jaloma SA de CV,SKU042,Jaloma,1834,359.47,659267.98,7,45 días,1
OC00686,2023-06-25,2023-07-03,PROV001 - Laboratorios Jaloma SA de CV,SKU042,Jaloma,5189,329.25,1708478.25,8,30 días,1
OC00687,2023-09-13,2023-09-18,PROV001 - Laboratorios Jaloma SA de CV,SKU042,Jaloma,1643,371.2,609881.6,5,30 días,1
OC00688,2023-10-03,2023-10-09,PROV001 - Laboratorios Jaloma SA de CV,SKU042,Jaloma,3983,372.49,1483627.67,6,30 días,1
OC00689,2023-11-24,2023-12-04,PROV001 - Laboratorios Jaloma SA de CV,SKU042,Jaloma,3880,363.31,1409642.8,10,Contado,1
OC00690,2024-02-11,2024-02-19,PROV001 - Laboratorios Jaloma SA de CV,SKU042,Jaloma,3735,373.92,1396591.2,8,Contado,1
OC00691,2024-03-27,2024-04-01,PROV001 - Laboratorios Jaloma SA de CV,SKU042,Jaloma,3211,349.94,1123657.34,5,30 días,1
OC00692,2024-05-03,2024-05-13,PROV001 - Laboratorios Jaloma SA de CV,SKU042,Jaloma,3561,319.91,1139199.51,10,30 días,1
OC00693,2024-06-24,2024-07-01,PROV001 - Laboratorios Jaloma SA de CV,SKU042,Jaloma,3483,353.07,1229742.81,7,45 días,1
OC00694,2024-08-19,2024-08-26,PROV001 - Laboratorios Jaloma SA de CV,SKU042,Jaloma,4381,342.47,1500361.07,7,Contado,1
OC00695,2024-11-09,2024-11-18,PROV001 - Laboratorios Jaloma SA de CV,SKU042,Jaloma,2396,360.15,862919.4,9,45 días,1
OC00696,2024-11-30,2024-12-09,PROV001 - Laboratorios Jaloma SA de CV,SKU042,Jaloma,4335,380.74,1650507.9,9,30 días,1
OC00697,2022-12-26,2023-01-02,PROV001 - Laboratorios Jaloma SA de CV,SKU043,Jaloma,5034,910.63,4584111.42,7,60 días,1
OC00698,2023-02-04,2023-02-13,PROV001 - Laboratorios Jaloma SA de CV,SKU043,Jaloma,4255,890.71,3789971.05,9,60 días,1
OC00699,2023-08-06,2023-08-14,PROV001 - Laboratorios Jaloma SA de CV,SKU043,Jaloma,3719,940.0,3495860.0,8,Contado,1
OC00700,2023-10-07,2023-10-16,PROV001 - Laboratorios Jaloma SA de CV,SKU043,Jaloma,3516,960.92,3378594.72,9,60 días,1
OC00701,2023-11-04,2023-11-13,PROV001 - Laboratorios Jaloma SA de CV,SKU043,Jaloma,5385,915.98,4932552.3,9,30 días,1
OC00702,2024-01-17,2024-01-22,PROV001 - Laboratorios Jaloma SA de CV,SKU043,Jaloma,2309,876.69,2024277.21,5,30 días,1
OC00703,2024-02-16,2024-02-26,PROV001 - Laboratorios Jaloma SA de CV,SKU043,Jaloma,3871,904.44,3501087.24,10,Contado,1
OC00704,2024-06-23,2024-07-01,PROV001 - Laboratorios Jaloma SA de CV,SKU043,Jaloma,1582,905.63,1432706.66,8,45 días,1
OC00705,2024-08-17,2024-08-26,PROV001 - Laboratorios Jaloma SA de CV,SKU043,Jaloma,1045,893.21,933404.45,9,Contado,1
OC00706,2024-09-08,2024-09-16,PROV001 - Laboratorios Jaloma SA de CV,SKU043,Jaloma,1960,946.41,1854963.6,8,60 días,1
OC00707,2024-09-24,2024-09-30,PROV001 - Laboratorios Jaloma SA de CV,SKU043,Jaloma,5127,930.42,4770263.34,6,30 días,1
OC00708,2024-11-30,2024-12-09,PROV001 - Laboratorios Jaloma SA de CV,SKU043,Jaloma,2778,858.47,2384829.66,9,Contado,1
OC00709,2022-12-27,2023-01-02,PROV001 - Laboratorios Jaloma SA de CV,SKU044,Jaloma,1272,170.9,217384.8,6,Contado,1
OC00710,2023-01-11,2023-01-16,PROV001 - Laboratorios Jaloma SA de CV,SKU044,Jaloma,5568,176.16,980858.88,5,45 días,1
OC00711,2023-03-29,2023-04-03,PROV001 - Laboratorios Jaloma SA de CV,SKU044,Jaloma,3122,172.84,539606.48,5,30 días,1
OC00712,2023-05-03,2023-05-08,PROV001 - Laboratorios Jaloma SA de CV,SKU044,Jaloma,4951,176.63,874495.13,5,Contado,1
OC00713,2023-07-08,2023-07-17,PROV001 - Laboratorios Jaloma SA de CV,SKU044,Jaloma,4062,179.99,731119.38,9,30 días,1
OC00714,2023-08-19,2023-08-28,PROV001 - Laboratorios Jaloma SA de CV,SKU044,Jaloma,4356,178.72,778504.32,9,30 días,1
OC00715,2023-10-04,2023-10-09,PROV001 - Laboratorios Jaloma SA de CV,SKU044,Jaloma,2706,181.23,490408.38,5,60 días,1
OC00716,2023-11-07,2023-11-13,PROV001 - Laboratorios Jaloma SA de CV,SKU044,Jaloma,2247,177.6,399067.2,6,60 días,1
OC00717,2023-12-03,2023-12-11,PROV001 - Laboratorios Jaloma SA de CV,SKU044,Jaloma,4057,169.95,689487.15,8,30 días,1
OC00718,2024-01-31,2024-02-05,PROV001 - Laboratorios Jaloma SA de CV,SKU044,Jaloma,3711,173.04,642151.44,5,30 días,1
OC00719,2024-03-22,2024-04-01,PROV001 - Laboratorios Jaloma SA de CV,SKU044,Jaloma,4974,172.41,857567.34,10,45 días,1
OC00720,2024-05-14,2024-05-20,PROV001 - Laboratorios Jaloma SA de CV,SKU044,Jaloma,4673,174.28,814410.44,6,60 días,1
OC00721,2024-07-07,2024-07-15,PROV001 - Laboratorios Jaloma SA de CV,SKU044,Jaloma,4552,182.92,832651.84,8,30 días,1
OC00722,2024-09-18,2024-09-23,PROV001 - Laboratorios Jaloma SA de CV,SKU044,Jaloma,4035,177.14,714759.9,5,Contado,1
OC00723,2024-11-05,2024-11-11,PROV001 - Laboratorios Jaloma SA de CV,SKU044,Jaloma,3169,173.31,549219.39,6,60 días,1
OC00724,2024-12-15,2024-12-23,PROV001 - Laboratorios Jaloma SA de CV,SKU044,Jaloma,4397,179.35,788601.95,8,60 días,1
OC00725,2022-12-26,2023-01-02,PROV001 - Laboratorios Jaloma SA de CV,SKU045,Jaloma,2840,242.79,689523.6,7,Contado,1
OC00726,2023-01-02,2023-01-09,PROV001 - Laboratorios Jaloma SA de CV,SKU045,Jaloma,7417,242.47,1798399.99,7,30 días,1
OC00727,2023-04-22,2023-05-01,PROV001 - Laboratorios Jaloma SA de CV,SKU045,Jaloma,2931,263.1,771146.1,9,45 días,1
OC00728,2023-07-15,2023-07-24,PROV001 - Laboratorios Jaloma SA de CV,SKU045,Jaloma,1937,234.29,453819.73,9,30 días,1
OC00729,2023-08-16,2023-08-21,PROV001 - Laboratorios Jaloma SA de CV,SKU045,Jaloma,2396,243.59,583641.64,5,Contado,1
OC00730,2023-09-20,2023-09-25,PROV001 - Laboratorios Jaloma SA de CV,SKU045,Jaloma,4108,250.25,1028027.0,5,30 días,1
OC00731,2023-10-23,2023-10-30,PROV001 - Laboratorios Jaloma SA de CV,SKU045,Jaloma,3626,255.02,924702.52,7,60 días,1
OC00732,2023-11-12,2023-11-20,PROV001 - Laboratorios Jaloma SA de CV,SKU045,Jaloma,7127,237.59,1693303.93,8,60 días,1
OC00733,2024-01-13,2024-01-22,PROV001 - Laboratorios Jaloma SA de CV,SKU045,Jaloma,4755,222.73,1059081.15,9,30 días,1
OC00734,2024-03-09,2024-03-18,PROV001 - Laboratorios Jaloma SA de CV,SKU045,Jaloma,2173,237.04,515087.92,9,45 días,1
OC00735,2024-04-12,2024-04-22,PROV001 - Laboratorios Jaloma SA de CV,SKU045,Jaloma,2423,243.41,589782.43,10,60 días,1
OC00736,2024-06-23,2024-07-01,PROV001 - Laboratorios Jaloma SA de CV,SKU045,Jaloma,1390,265.38,368878.2,8,Contado,1
OC00737,2024-07-27,2024-08-05,PROV001 - Laboratorios Jaloma SA de CV,SKU045,Jaloma,3560,226.67,806945.2,9,60 días,1
OC00738,2024-09-20,2024-09-30,PROV001 - Laboratorios Jaloma SA de CV,SKU045,Jaloma,5796,239.47,1387968.12,10,Contado,1
OC00739,2024-10-25,2024-11-04,PROV001 - Laboratorios Jaloma SA de CV,SKU045,Jaloma,6133,233.49,1431994.17,10,45 días,1
OC00740,2022-12-25,2023-01-02,PROV001 - Laboratorios Jaloma SA de CV,SKU046,Jaloma,2421,310.98,752882.58,8,30 días,1
OC00741,2023-01-18,2023-01-23,PROV001 - Laboratorios Jaloma SA de CV,SKU046,Jaloma,5236,292.59,1532001.24,5,30 días,1
OC00742,2023-03-18,2023-03-27,PROV001 - Laboratorios Jaloma SA de CV,SKU046,Jaloma,5180,281.61,1458739.8,9,30 días,1
