semana,sku,stock_cajas,demanda_semana,reabasto_cajas,dias_inventario,quiebre_stock,merma_cajas,punto_reorden
2024-07-01,SKU047,2264,401,0,39.5,0,1,1203
2024-07-08,SKU047,1977,286,0,48.4,0,9,858
2024-07-15,SKU047,1658,310,0,37.4,0,20,930
2024-07-22,SKU047,1255,383,0,22.9,0,6,1149
2024-07-29,SKU047,1031,218,0,33.1,0,2,654
2024-08-05,SKU047,4485,522,3978,60.1,0,11,1566
2024-08-12,SKU047,4026,448,0,62.9,0,54,1344
2024-08-19,SKU047,3658,314,0,81.5,0,39,942
2024-08-26,SKU047,2827,792,0,25.0,0,25,2376
2024-09-02,SKU047,2325,477,0,34.1,0,5,1431
2024-09-09,SKU047,2006,314,0,44.7,0,2,942
2024-09-16,SKU047,1413,591,0,16.7,0,21,1773
2024-09-23,SKU047,977,415,0,16.5,0,13,1245
2024-09-30,SKU047,4007,485,3528,57.8,0,30,1455
2024-10-07,SKU047,3692,285,0,90.7,0,11,855
2024-10-14,SKU047,3483,198,0,123.1,0,13,594
2024-10-21,SKU047,3295,175,0,131.8,0,19,525
2024-10-28,SKU047,2816,460,0,42.9,0,32,1380
2024-11-04,SKU047,2278,506,0,31.5,0,27,1518
2024-11-11,SKU047,1996,255,0,54.8,0,9,765
2024-11-18,SKU047,7043,769,5825,64.1,0,38,2307
2024-11-25,SKU047,6516,489,0,93.3,0,88,1467
2024-12-02,SKU047,6200,228,0,190.3,0,30,684
2024-12-09,SKU047,5382,788,0,47.8,0,74,2364
2024-12-16,SKU047,4774,534,0,62.6,0,3,1602
2024-12-23,SKU047,4265,506,0,59.0,0,19,1518
2024-12-30,SKU047,4180,66,0,365.0,0,61,198
2023-01-02,SKU048,2509,414,2548,42.4,0,10,1242
2023-01-09,SKU048,2096,403,0,36.4,0,31,1209
2023-01-16,SKU048,1709,356,0,33.6,0,19,1068
2023-01-23,SKU048,1441,249,0,40.5,0,0,747
2023-01-30,SKU048,4714,562,3835,58.7,0,54,1686
2023-02-06,SKU048,4292,368,0,81.6,0,43,1104
2023-02-13,SKU048,3859,390,0,69.3,0,1,1170
2023-02-20,SKU048,3586,272,0,92.3,0,20,816
2023-02-27,SKU048,3041,525,0,40.5,0,35,1575
2023-03-06,SKU048,2346,660,0,24.9,0,20,1980
2023-03-13,SKU048,1820,506,0,25.2,0,4,1518
2023-03-20,SKU048,1421,395,0,25.2,0,17,1185
2023-03-27,SKU048,5201,732,4529,49.7,0,61,2196
2023-04-03,SKU048,4765,375,0,88.9,0,55,1125
2023-04-10,SKU048,4217,493,0,59.9,0,60,1479
2023-04-17,SKU048,3524,633,0,39.0,0,5,1899
2023-04-24,SKU048,3265,254,0,90.0,0,44,762
2023-05-01,SKU048,2600,621,0,29.3,0,38,1863
2023-05-08,SKU048,2282,280,0,57.0,0,24,840
2023-05-15,SKU048,1966,292,0,47.1,0,5,876
2023-05-22,SKU048,1758,203,0,60.6,0,16,609
2023-05-29,SKU048,1270,472,0,18.8,0,10,1416
2023-06-05,SKU048,5078,554,4372,64.2,0,58,1662
2023-06-12,SKU048,4302,718,0,41.9,0,62,2154
2023-06-19,SKU048,3701,539,0,48.1,0,31,1617
2023-06-26,SKU048,3222,448,0,50.3,0,5,1344
2023-07-03,SKU048,2751,466,0,41.3,0,26,1398
2023-07-10,SKU048,2469,256,0,67.5,0,17,768
2023-07-17,SKU048,1960,492,0,27.9,0,27,1476
2023-07-24,SKU048,1676,257,0,45.6,0,5,771
2023-07-31,SKU048,1195,476,0,17.6,0,14,1428
2023-08-07,SKU048,798,383,0,14.6,0,11,1149
2023-08-14,SKU048,3993,520,3726,53.8,0,8,1560
2023-08-21,SKU048,3573,412,0,60.7,0,50,1236
2023-08-28,SKU048,2827,696,0,28.4,0,13,2088
2023-09-04,SKU048,2414,400,0,42.2,0,32,1200
2023-09-11,SKU048,2128,254,0,58.6,0,1,762
2023-09-18,SKU048,1801,326,0,38.7,0,17,978
2023-09-25,SKU048,1419,365,0,27.2,0,2,1095
2023-10-02,SKU048,3172,576,2331,38.5,0,37,1728
2023-10-09,SKU048,2488,647,0,26.9,0,24,1941
2023-10-16,SKU048,2066,398,0,36.3,0,1,1194
2023-10-23,SKU048,1492,573,0,18.2,0,2,1719
2023-10-30,SKU048,4925,861,4296,40.0,0,26,2583
2023-11-06,SKU048,4552,347,0,91.8,0,46,1041
2023-11-13,SKU048,4010,496,0,56.6,0,35,1488
2023-11-20,SKU048,3393,582,0,40.8,0,33,1746
2023-11-27,SKU048,3095,265,0,81.8,0,42,795
2023-12-04,SKU048,2713,340,0,55.9,0,38,1020
2023-12-11,SKU048,2417,258,0,65.6,0,14,774
2023-12-18,SKU048,1686,717,0,16.5,0,7,2151
2023-12-25,SKU048,5568,613,4502,63.6,0,9,1839
2024-01-01,SKU048,5109,450,0,79.5,0,18,1350
2024-01-08,SKU048,4806,285,0,118.0,0,42,855
2024-01-15,SKU048,4533,231,0,137.4,0,36,693
2024-01-22,SKU048,3772,725,0,36.4,0,56,2175
2024-01-29,SKU048,3476,240,0,101.4,0,5,720
2024-02-05,SKU048,2955,516,0,40.1,0,19,1548
2024-02-12,SKU048,2566,370,0,48.5,0,2,1110
2024-02-19,SKU048,2132,432,0,34.5,0,23,1296
2024-02-26,SKU048,1799,310,0,40.6,0,9,930
2024-03-04,SKU048,1557,233,0,46.8,0,14,699
2024-03-11,SKU048,1184,359,0,23.1,0,13,1077
2024-03-18,SKU048,3386,455,2670,52.1,0,16,1365
2024-03-25,SKU048,2965,405,0,51.2,0,29,1215
2024-04-01,SKU048,2519,417,0,42.3,0,25,1251
2024-04-08,SKU048,2074,420,0,34.6,0,17,1260
2024-04-15,SKU048,1551,506,0,21.5,0,3,1518
2024-04-22,SKU048,1144,404,0,19.8,0,11,1212
2024-04-29,SKU048,812,321,0,17.7,0,4,963
2024-05-06,SKU048,3006,394,2592,53.4,0,39,1182
2024-05-13,SKU048,2488,479,0,36.4,0,15,1437
2024-05-20,SKU048,8730,1072,7329,57.0,0,30,3216
2024-05-27,SKU048,8318,382,0,152.4,0,58,1146
2024-06-03,SKU048,7860,400,0,137.5,0,72,1200
2024-06-10,SKU048,7313,475,0,107.8,0,75,1425
2024-06-17,SKU048,6755,483,0,97.9,0,4,1449
2024-06-24,SKU048,6307,444,0,99.4,0,10,1332
2024-07-01,SKU048,5587,710,0,55.1,0,34,2130
2024-07-08,SKU048,4963,590,0,58.9,0,17,1770
2024-07-15,SKU048,4489,457,0,68.8,0,24,1371
2024-07-22,SKU048,3864,601,0,45.0,0,35,1803
2024-07-29,SKU048,3383,446,0,53.1,0,3,1338
2024-08-05,SKU048,2779,601,0,32.4,0,6,1803
2024-08-12,SKU048,2323,450,0,36.1,0,2,1350
2024-08-19,SKU048,1960,361,0,38.0,0,11,1083
2024-08-26,SKU048,1416,533,0,18.6,0,1,1599
2024-09-02,SKU048,3342,568,2495,41.2,0,17,1704
2024-09-09,SKU048,2995,330,0,63.5,0,25,990
2024-09-16,SKU048,2579,391,0,46.2,0,8,1173
2024-09-23,SKU048,2277,294,0,54.2,0,32,882
2024-09-30,SKU048,1592,653,0,17.1,0,8,1959
2024-10-07,SKU048,1286,298,0,30.2,0,9,894
2024-10-14,SKU048,879,398,0,15.5,0,8,1194
2024-10-21,SKU048,2250,316,1695,49.8,0,2,948
2024-10-28,SKU048,1871,377,0,34.7,0,1,1131
2024-11-04,SKU048,1527,343,0,31.2,0,10,1029
2024-11-11,SKU048,1075,442,0,17.0,0,13,1326
2024-11-18,SKU048,4011,428,3377,65.6,0,34,1284
2024-11-25,SKU048,3305,672,0,34.4,0,18,2016
2024-12-02,SKU048,2675,612,0,30.6,0,18,1836
2024-12-09,SKU048,2487,170,0,102.4,0,24,510
2024-12-16,SKU048,1962,501,0,27.4,0,0,1503
2024-12-23,SKU048,1636,326,0,35.1,0,9,978
2024-12-30,SKU048,1478,149,0,69.4,0,1,447
2023-01-02,SKU049,2684,407,2537,46.2,0,31,1221
2023-01-09,SKU049,2189,464,0,33.0,0,27,1392
2023-01-16,SKU049,1992,170,0,82.0,0,5,510
2023-01-23,SKU049,1875,112,0,117.2,0,11,336
2023-01-30,SKU049,1725,139,0,86.9,0,18,417
2023-02-06,SKU049,1458,249,0,41.0,0,2,747
2023-02-13,SKU049,1050,406,0,18.1,0,1,1218
2023-02-20,SKU049,969,80,0,84.8,0,8,240
2023-02-27,SKU049,775,186,0,29.2,0,3,558
2023-03-06,SKU049,551,221,0,17.5,0,7,663
2023-03-13,SKU049,377,167,0,15.8,0,0,501
2023-03-20,SKU049,2319,431,2373,37.7,0,18,1293
2023-03-27,SKU049,2059,242,0,59.6,0,13,726
2023-04-03,SKU049,1914,132,0,101.5,0,15,396
2023-04-10,SKU049,1733,166,0,73.1,0,3,498
2023-04-17,SKU049,1429,301,0,33.2,0,9,903
2023-04-24,SKU049,1077,343,0,22.0,0,0,1029
2023-05-01,SKU049,779,298,0,18.3,0,8,894
2023-05-08,SKU049,2546,322,2097,55.3,0,23,966
2023-05-15,SKU049,2137,386,0,38.8,0,22,1158
2023-05-22,SKU049,1921,194,0,69.3,0,10,582
2023-05-29,SKU049,1652,259,0,44.6,0,24,777
2023-06-05,SKU049,1261,367,0,24.1,0,13,1101
2023-06-12,SKU049,927,321,0,20.2,0,9,963
2023-06-19,SKU049,2970,314,2366,66.2,0,8,942
2023-06-26,SKU049,2899,63,0,322.1,0,24,189
2023-07-03,SKU049,2680,195,0,96.2,0,9,585
2023-07-10,SKU049,2490,181,0,96.3,0,15,543
2023-07-17,SKU049,2155,320,0,47.1,0,4,960
2023-07-24,SKU049,2031,120,0,118.5,0,4,360
2023-07-31,SKU049,1655,372,0,31.1,0,22,1116
2023-08-07,SKU049,1442,191,0,52.8,0,19,573
2023-08-14,SKU049,1061,362,0,20.5,0,13,1086
2023-08-21,SKU049,2638,400,1990,46.2,0,7,1200
2023-08-28,SKU049,2455,176,0,97.6,0,14,528
2023-09-04,SKU049,2133,308,0,48.5,0,3,924
2023-09-11,SKU049,1747,383,0,31.9,0,15,1149
2023-09-18,SKU049,1493,239,0,43.7,0,14,717
2023-09-25,SKU049,1288,191,0,47.2,0,7,573
2023-10-02,SKU049,978,303,0,22.6,0,13,909
2023-10-09,SKU049,715,250,0,20.0,0,0,750
2023-10-16,SKU049,503,212,0,16.6,0,0,636
2023-10-23,SKU049,2747,460,2704,41.8,0,31,1380
2023-10-30,SKU049,2327,389,0,41.9,0,24,1167
2023-11-06,SKU049,1946,357,0,38.2,0,4,1071
2023-11-13,SKU049,1537,405,0,26.6,0,5,1215
2023-11-20,SKU049,3266,559,2293,40.9,0,24,1677
2023-11-27,SKU049,2801,441,0,44.5,0,19,1323
2023-12-04,SKU049,2251,531,0,29.7,0,10,1593
2023-12-11,SKU049,1908,333,0,40.1,0,14,999
2023-12-18,SKU049,1605,289,0,38.9,0,2,867
2023-12-25,SKU049,1294,309,0,29.3,0,19,927
2024-01-01,SKU049,1076,199,0,37.8,0,13,597
2024-01-08,SKU049,868,195,0,31.2,0,5,585
2024-01-15,SKU049,2193,380,1710,40.4,0,23,1140
2024-01-22,SKU049,1889,281,0,47.1,0,22,843
2024-01-29,SKU049,1592,275,0,40.5,0,8,825
2024-02-05,SKU049,1317,267,0,34.5,0,18,801
2024-02-12,SKU049,1150,149,0,54.0,0,0,447
2024-02-19,SKU049,836,314,0,18.6,0,4,942
2024-02-26,SKU049,664,168,0,27.7,0,5,504
2024-03-04,SKU049,2849,344,2534,58.0,0,16,1032
2024-03-11,SKU049,2617,216,0,84.8,0,2,648
2024-03-18,SKU049,2391,224,0,74.7,0,16,672
2024-03-25,SKU049,2153,222,0,67.9,0,28,666
2024-04-01,SKU049,1616,509,0,22.2,0,13,1527
2024-04-08,SKU049,1478,125,0,82.8,0,10,375
2024-04-15,SKU049,1034,434,0,16.7,0,13,1302
2024-04-22,SKU049,743,278,0,18.7,0,5,834
2024-04-29,SKU049,3617,438,3317,57.8,0,37,1314
2024-05-06,SKU049,3333,247,0,94.5,0,31,741
2024-05-13,SKU049,3045,257,0,82.9,0,14,771
2024-05-20,SKU049,2915,116,0,175.9,0,40,348
2024-05-27,SKU049,2397,478,0,35.1,0,17,1434
2024-06-03,SKU049,1965,415,0,33.1,0,17,1245
2024-06-10,SKU049,1739,209,0,58.2,0,1,627
2024-06-17,SKU049,1491,247,0,42.3,0,17,741
2024-06-24,SKU049,4255,540,3321,55.2,0,8,1620
2024-07-01,SKU049,4098,149,0,192.5,0,11,447
2024-07-08,SKU049,3687,400,0,64.5,0,12,1200
2024-07-15,SKU049,3603,72,0,350.3,0,41,216
2024-07-22,SKU049,3201,361,0,62.1,0,33,1083
2024-07-29,SKU049,2767,401,0,48.3,0,36,1203
2024-08-05,SKU049,2474,257,0,67.4,0,23,771
2024-08-12,SKU049,2099,352,0,41.7,0,18,1056
2024-08-19,SKU049,1774,307,0,40.4,0,4,921
2024-08-26,SKU049,1557,213,0,51.2,0,14,639
2024-09-02,SKU049,1300,243,0,37.4,0,8,729
2024-09-09,SKU049,1156,136,0,59.5,0,15,408
2024-09-16,SKU049,865,276,0,21.9,0,8,828
2024-09-23,SKU049,727,130,0,39.1,0,0,390
2024-09-30,SKU049,556,171,0,22.8,0,7,513
2024-10-07,SKU049,383,166,0,16.1,0,3,498
2024-10-14,SKU049,964,140,724,48.2,0,0,420
2024-10-21,SKU049,3247,348,2631,65.3,0,45,1044
2024-10-28,SKU049,2718,484,0,39.3,0,4,1452
2024-11-04,SKU049,2294,420,0,38.2,0,22,1260
2024-11-11,SKU049,1913,359,0,37.3,0,8,1077
2024-11-18,SKU049,1666,239,0,48.8,0,9,717
2024-11-25,SKU049,1379,278,0,34.7,0,1,834
2024-12-02,SKU049,1027,351,0,20.5,0,11,1053
2024-12-09,SKU049,795,221,0,25.2,0,7,663
2024-12-16,SKU049,2914,443,2569,46.0,0,1,1329
2024-12-23,SKU049,2608,305,0,59.9,0,32,915
2024-12-30,SKU049,2416,160,0,105.7,0,8,480
2023-01-02,SKU050,1019,246,1062,29.0,0,4,738
2023-01-09,SKU050,3555,482,3022,51.6,0,7,1446
2023-01-16,SKU050,3009,539,0,39.1,0,33,1617
2023-01-23,SKU050,2662,314,0,59.3,0,22,942
2023-01-30,SKU050,2249,391,0,40.3,0,33,1173
2023-02-06,SKU050,1887,329,0,40.1,0,1,987
2023-02-13,SKU050,1334,552,0,16.9,0,1,1656
2023-02-20,SKU050,1046,287,0,25.5,0,7,861
2023-02-27,SKU050,2877,373,2211,54.0,0,16,1119
2023-03-06,SKU050,2284,577,0,27.7,0,10,1731
2023-03-13,SKU050,1937,337,0,40.2,0,12,1011
2023-03-20,SKU050,1608,317,0,35.5,0,9,951
2023-03-27,SKU050,1237,362,0,23.9,0,0,1086
2023-04-03,SKU050,2995,427,2185,49.1,0,35,1281
2023-04-10,SKU050,2371,589,0,28.2,0,11,1767
2023-04-17,SKU050,1745,615,0,19.9,0,4,1845
2023-04-24,SKU050,1362,379,0,25.2,0,13,1137
2023-05-01,SKU050,3513,605,2769,40.6,0,12,1815
2023-05-08,SKU050,2938,563,0,36.5,0,41,1689
2023-05-15,SKU050,2284,613,0,26.1,0,27,1839
2023-05-22,SKU050,1695,562,0,21.1,0,20,1686
2023-05-29,SKU050,4286,650,3261,46.2,0,46,1950
2023-06-05,SKU050,3861,379,0,71.3,0,33,1137
2023-06-12,SKU050,3505,323,0,76.0,0,31,969
2023-06-19,SKU050,3166,308,0,72.0,0,18,924
2023-06-26,SKU050,2855,293,0,68.2,0,1,879
2023-07-03,SKU050,2359,495,0,33.4,0,13,1485
2023-07-10,SKU050,1717,629,0,19.1,0,21,1887
2023-07-17,SKU050,1215,481,0,17.7,0,7,1443
2023-07-24,SKU050,3000,433,2225,48.5,0,24,1299
2023-07-31,SKU050,2599,377,0,48.3,0,18,1131
2023-08-07,SKU050,1914,667,0,20.1,0,18,2001
2023-08-14,SKU050,1284,612,0,14.7,0,4,1836
2023-08-21,SKU050,4712,809,4241,40.8,0,33,2427
2023-08-28,SKU050,4290,389,0,77.2,0,19,1167
2023-09-04,SKU050,3605,666,0,37.9,0,43,1998
2023-09-11,SKU050,3304,258,0,89.6,0,45,774
2023-09-18,SKU050,2751,508,0,37.9,0,35,1524
2023-09-25,SKU050,2222,494,0,31.5,0,17,1482
2023-10-02,SKU050,1841,364,0,35.4,0,20,1092
2023-10-09,SKU050,1370,451,0,21.3,0,18,1353
2023-10-16,SKU050,4584,523,3755,61.4,0,27,1569
2023-10-23,SKU050,3907,650,0,42.1,0,19,1950
2023-10-30,SKU050,3129,759,0,28.9,0,18,2277
2023-11-06,SKU050,2462,649,0,26.6,0,10,1947
2023-11-13,SKU050,2184,268,0,57.0,0,14,804
2023-11-20,SKU050,5046,776,3652,45.5,0,39,2328
2023-11-27,SKU050,4145,862,0,33.7,0,47,2586
2023-12-04,SKU050,3307,791,0,29.3,0,10,2373
2023-12-11,SKU050,2803,494,0,39.7,0,10,1482
2023-12-18,SKU050,2529,264,0,67.1,0,3,792
2023-12-25,SKU050,2158,368,0,41.0,0,30,1104
2024-01-01,SKU050,1726,402,0,30.1,0,5,1206
2024-01-08,SKU050,4935,599,3813,57.7,0,55,1797
2024-01-15,SKU050,4551,329,0,96.8,0,41,987
2024-01-22,SKU050,4137,373,0,77.6,0,19,1119
2024-01-29,SKU050,3485,633,0,38.5,0,37,1899
2024-02-05,SKU050,2899,549,0,37.0,0,34,1647
2024-02-12,SKU050,2427,438,0,38.8,0,23,1314
2024-02-19,SKU050,1826,578,0,22.1,0,7,1734
2024-02-26,SKU050,1259,560,0,15.7,0,9,1680
2024-03-04,SKU050,837,413,0,14.2,0,11,1239
2024-03-11,SKU050,2483,276,1933,63.0,0,24,828
2024-03-18,SKU050,1820,639,0,19.9,0,24,1917
2024-03-25,SKU050,1221,575,0,14.9,0,11,1725
2024-04-01,SKU050,3886,595,3271,45.7,0,54,1785
2024-04-08,SKU050,3338,494,0,47.3,0,33,1482
2024-04-15,SKU050,2781,524,0,37.2,0,8,1572
2024-04-22,SKU050,2010,763,0,18.4,0,3,2289
2024-04-29,SKU050,1629,378,0,30.2,0,15,1134
2024-05-06,SKU050,5326,749,4461,49.8,0,6,2247
2024-05-13,SKU050,4738,582,0,57.0,0,19,1746
2024-05-20,SKU050,3897,822,0,33.2,0,44,2466
2024-05-27,SKU050,3214,639,0,35.2,0,45,1917
2024-06-03,SKU050,2514,655,0,26.9,0,33,1965
2024-06-10,SKU050,2059,422,0,34.2,0,7,1266
2024-06-17,SKU050,1745,307,0,39.8,0,13,921
2024-06-24,SKU050,5474,659,4401,58.1,0,23,1977
2024-07-01,SKU050,4712,739,0,44.6,0,49,2217
2024-07-08,SKU050,4344,319,0,95.3,0,26,957
2024-07-15,SKU050,3897,421,0,64.8,0,27,1263
2024-07-22,SKU050,3398,472,0,50.4,0,44,1416
2024-07-29,SKU050,2973,381,0,54.6,0,17,1143
2024-08-05,SKU050,2432,524,0,32.5,0,14,1572
2024-08-12,SKU050,2090,328,0,44.6,0,3,984
2024-08-19,SKU050,1439,648,0,15.5,0,21,1944
2024-08-26,SKU050,1111,307,0,25.3,0,10,921
2024-09-02,SKU050,3481,756,3136,32.2,0,49,2268
2024-09-09,SKU050,2929,503,0,40.8,0,0,1509
2024-09-16,SKU050,2568,361,0,49.8,0,17,1083
2024-09-23,SKU050,2178,373,0,40.9,0,2,1119
2024-09-30,SKU050,1515,661,0,16.0,0,3,1983
2024-10-07,SKU050,1073,439,0,17.1,0,1,1317
2024-10-14,SKU050,3397,604,2929,39.4,0,19,1812
2024-10-21,SKU050,2908,470,0,43.3,0,5,1410
2024-10-28,SKU050,2491,412,0,42.3,0,24,1236
2024-11-04,SKU050,1957,510,0,26.9,0,14,1530
2024-11-11,SKU050,1465,478,0,21.5,0,6,1434
2024-11-18,SKU050,6457,770,5768,58.7,0,50,2310
2024-11-25,SKU050,5919,488,0,84.9,0,22,1464
2024-12-02,SKU050,5011,886,0,39.6,0,52,2658
2024-12-09,SKU050,4219,740,0,39.9,0,55,2220
2024-12-16,SKU050,3510,654,0,37.6,0,29,1962
2024-12-23,SKU050,2734,747,0,25.6,0,18,2241
2024-12-30,SKU050,2484,232,0,74.9,0,29,696
2023-01-02,SKU051,374,18,0,145.4,0,4,54
2023-01-09,SKU051,315,55,0,40.1,0,1,165
2023-01-16,SKU051,231,83,0,19.5,0,1,249
2023-01-23,SKU051,230,0,0,365.0,0,2,50
2023-01-30,SKU051,201,27,0,52.1,0,2,81
2023-02-06,SKU051,152,47,0,22.6,0,0,141
2023-02-13,SKU051,142,10,0,99.3,0,1,30
2023-02-20,SKU051,489,73,421,46.9,0,6,219
2023-02-27,SKU051,483,0,0,365.0,0,3,50
2023-03-06,SKU051,441,39,0,79.1,0,1,117
2023-03-13,SKU051,388,52,0,52.2,0,1,156
2023-03-20,SKU051,306,81,0,26.4,0,3,243
2023-03-27,SKU051,303,0,0,365.0,0,1,50
2023-04-03,SKU051,302,0,0,365.0,0,2,50
2023-04-10,SKU051,255,45,0,39.7,0,0,135
2023-04-17,SKU051,255,0,0,365.0,0,2,50
2023-04-24,SKU051,1099,172,1018,44.7,0,4,516
2023-05-01,SKU051,999,96,0,72.8,0,13,288
2023-05-08,SKU051,955,31,0,215.6,0,5,93
2023-05-15,SKU051,855,95,0,63.0,0,4,285
2023-05-22,SKU051,851,0,0,365.0,0,9,50
2023-05-29,SKU051,767,75,0,71.6,0,3,225
2023-06-05,SKU051,650,114,0,39.9,0,6,342
2023-06-12,SKU051,536,108,0,34.7,0,4,324
2023-06-19,SKU051,532,0,0,365.0,0,7,50
2023-06-26,SKU051,446,79,0,39.5,0,4,237
2023-07-03,SKU051,340,102,0,23.3,0,2,306
2023-07-10,SKU051,338,0,0,365.0,0,3,50
2023-07-17,SKU051,1427,157,1249,63.6,0,18,471
2023-07-24,SKU051,1409,0,0,365.0,0,16,50
2023-07-31,SKU051,1318,75,0,123.0,0,13,225
2023-08-07,SKU051,1180,125,0,66.1,0,10,375
2023-08-14,SKU051,1169,1,0,365.0,0,6,3
2023-08-21,SKU051,1104,59,0,131.0,0,9,177
2023-08-28,SKU051,1024,71,0,100.9,0,7,213
2023-09-04,SKU051,1017,0,0,365.0,0,1,50
2023-09-11,SKU051,1014,2,0,365.0,0,0,6
2023-09-18,SKU051,953,61,0,109.3,0,6,183
2023-09-25,SKU051,902,45,0,140.3,0,4,135
2023-10-02,SKU051,784,114,0,48.1,0,3,342
2023-10-09,SKU051,681,100,0,47.7,0,5,300
2023-10-16,SKU051,676,0,0,365.0,0,6,50
2023-10-23,SKU051,614,56,0,76.7,0,1,168
2023-10-30,SKU051,480,133,0,25.3,0,2,399
2023-11-06,SKU051,452,26,0,121.7,0,3,78
2023-11-13,SKU051,387,62,0,43.7,0,1,186
2023-11-20,SKU051,369,17,0,151.9,0,4,51
2023-11-27,SKU051,299,66,0,31.7,0,4,198
2023-12-04,SKU051,619,103,427,42.1,0,6,309
2023-12-11,SKU051,613,0,0,365.0,0,7,50
2023-12-18,SKU051,606,0,0,365.0,0,6,50
2023-12-25,SKU051,600,0,0,365.0,0,5,50
2024-01-01,SKU051,528,67,0,55.2,0,1,201
2024-01-08,SKU051,527,0,0,365.0,0,6,50
2024-01-15,SKU051,519,2,0,365.0,0,6,6
2024-01-22,SKU051,490,23,0,149.1,0,5,69
2024-01-29,SKU051,406,79,0,36.0,0,3,237
2024-02-05,SKU051,362,41,0,61.8,0,0,123
2024-02-12,SKU051,361,1,0,365.0,0,0,3
2024-02-19,SKU051,320,41,0,54.6,0,3,123
2024-02-26,SKU051,317,0,0,365.0,0,4,50
2024-03-04,SKU051,969,105,761,64.6,0,0,315
2024-03-11,SKU051,927,42,0,154.5,0,10,126
2024-03-18,SKU051,842,75,0,78.6,0,8,225
2024-03-25,SKU051,766,68,0,78.8,0,7,204
2024-04-01,SKU051,695,64,0,76.0,0,9,192
2024-04-08,SKU051,667,19,0,245.6,0,3,57
2024-04-15,SKU051,650,14,0,324.8,0,9,42
2024-04-22,SKU051,641,0,0,365.0,0,0,50
2024-04-29,SKU051,578,63,0,64.2,0,0,189
2024-05-06,SKU051,440,138,0,22.3,0,2,414
2024-05-13,SKU051,438,0,0,365.0,0,1,50
2024-05-20,SKU051,302,135,0,15.7,0,1,405
2024-05-27,SKU051,219,82,0,18.7,0,1,246
2024-06-03,SKU051,676,84,542,56.3,0,6,252
2024-06-10,SKU051,591,79,0,52.4,0,1,237
2024-06-17,SKU051,590,0,0,365.0,0,4,50
2024-06-24,SKU051,507,79,0,44.9,0,6,237
2024-07-01,SKU051,423,78,0,38.0,0,1,234
2024-07-08,SKU051,381,41,0,65.0,0,1,123
2024-07-15,SKU051,292,88,0,23.2,0,0,264
2024-07-22,SKU051,292,0,0,365.0,0,4,50
2024-07-29,SKU051,193,95,0,14.2,0,0,285
2024-08-05,SKU051,193,0,0,365.0,0,1,50
2024-08-12,SKU051,155,37,0,29.3,0,1,111
2024-08-19,SKU051,135,19,0,49.7,0,1,57
2024-08-26,SKU051,576,91,533,44.3,0,4,273
2024-09-02,SKU051,572,0,0,365.0,0,7,50
2024-09-09,SKU051,407,158,0,18.0,0,2,474
2024-09-16,SKU051,304,101,0,21.1,0,4,303
2024-09-23,SKU051,241,59,0,28.6,0,1,177
2024-09-30,SKU051,635,81,476,54.9,0,5,243
2024-10-07,SKU051,583,47,0,86.8,0,1,141
2024-10-14,SKU051,504,78,0,45.2,0,3,234
2024-10-21,SKU051,501,0,0,365.0,0,6,50
2024-10-28,SKU051,410,85,0,33.8,0,1,255
2024-11-04,SKU051,349,60,0,40.7,0,4,180
2024-11-11,SKU051,345,0,0,365.0,0,4,50
2024-11-18,SKU051,327,14,0,163.4,0,3,42
2024-11-25,SKU051,324,0,0,365.0,0,2,50
2024-12-02,SKU051,244,78,0,21.9,0,0,234
2024-12-09,SKU051,244,0,0,365.0,0,0,50
2024-12-16,SKU051,163,81,0,14.1,0,2,243
2024-12-23,SKU051,807,124,770,45.6,0,9,372
2024-12-30,SKU051,781,17,0,321.5,0,8,51
2023-01-02,SKU052,346,69,0,35.1,0,5,207
2023-01-09,SKU052,230,111,0,14.5,0,0,333
2023-01-16,SKU052,230,0,0,365.0,0,2,50
2023-01-23,SKU052,190,38,0,35.0,0,0,114
2023-01-30,SKU052,172,18,0,66.9,0,1,54
2023-02-06,SKU052,538,99,466,38.0,0,1,297
2023-02-13,SKU052,460,77,0,41.8,0,2,231
2023-02-20,SKU052,415,43,0,67.5,0,0,129
2023-02-27,SKU052,381,34,0,78.4,0,1,102
2023-03-06,SKU052,344,36,0,66.9,0,3,108
2023-03-13,SKU052,310,31,0,70.0,0,0,93
2023-03-20,SKU052,310,0,0,365.0,0,1,50
2023-03-27,SKU052,309,0,0,365.0,0,0,50
2023-04-03,SKU052,249,60,0,29.0,0,2,180
2023-04-10,SKU052,247,0,0,365.0,0,2,50
2023-04-17,SKU052,196,49,0,28.0,0,2,147
2023-04-24,SKU052,175,19,0,64.4,0,2,57
2023-05-01,SKU052,613,112,552,38.3,0,6,336
2023-05-08,SKU052,552,55,0,70.2,0,6,165
2023-05-15,SKU052,469,77,0,42.6,0,6,231
2023-05-22,SKU052,345,118,0,20.5,0,2,354
2023-05-29,SKU052,343,0,0,365.0,0,3,50
2023-06-05,SKU052,283,57,0,34.8,0,1,171
2023-06-12,SKU052,196,86,0,16.0,0,0,258
2023-06-19,SKU052,625,104,533,42.1,0,8,312
2023-06-26,SKU052,617,0,0,365.0,0,8,50
2023-07-03,SKU052,551,58,0,66.5,0,1,174
2023-07-10,SKU052,550,0,0,365.0,0,6,50
2023-07-17,SKU052,481,63,0,53.4,0,0,189
